Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2025-10-21 00:00:00+08:00,11.399999618530273,11.470000267028809,11.390000343322754,11.430000305175781,76116462,0.0,0.0
2025-10-22 00:00:00+08:00,11.399999618530273,11.539999961853027,11.399999618530273,11.520000457763672,83370319,0.0,0.0
2025-10-23 00:00:00+08:00,11.520000457763672,11.710000038146973,11.5,11.630000114440918,137311158,0.0,0.0
2025-10-24 00:00:00+08:00,11.600000381469727,11.680000305175781,11.550000190734863,11.5600004196167,98047530,0.0,0.0
2025-10-27 00:00:00+08:00,11.539999961853027,11.609999656677246,11.4399995803833,11.520000457763672,123948526,0.0,0.0
2025-10-28 00:00:00+08:00,11.529999732971191,11.579999923706055,11.420000076293945,11.470000267028809,82156818,0.0,0.0
2025-10-29 00:00:00+08:00,11.460000038146973,11.460000038146973,11.359999656677246,11.390000343322754,96621364,0.0,0.0
2025-10-30 00:00:00+08:00,11.380000114440918,11.470000267028809,11.359999656677246,11.380000114440918,94377015,0.0,0.0
2025-10-31 00:00:00+08:00,11.380000114440918,11.399999618530273,11.300000190734863,11.319999694824219,97019293,0.0,0.0
2025-11-03 00:00:00+08:00,11.34000015258789,11.4399995803833,11.300000190734863,11.430000305175781,95232643,0.0,0.0
2025-11-04 00:00:00+08:00,11.420000076293945,11.640000343322754,11.399999618530273,11.59000015258789,150300748,0.0,0.0
2025-11-05 00:00:00+08:00,11.59000015258789,11.600000381469727,11.5,11.520000457763672,79492605,0.0,0.0
2025-11-06 00:00:00+08:00,11.5,11.579999923706055,11.470000267028809,11.510000228881836,76658546,0.0,0.0
2025-11-07 00:00:00+08:00,11.520000457763672,11.579999923706055,11.5,11.550000190734863,73485055,0.0,0.0
2025-11-10 00:00:00+08:00,11.520000457763672,11.640000343322754,11.449999809265137,11.630000114440918,82720833,0.0,0.0
2025-11-11 00:00:00+08:00,11.520000457763672,11.6899995803833,11.569999694824219,11.670000076293945,88650887,0.0,0.0
